BusinessName,RatingValue,RatingDate,Hygiene,Structural,ConfidenceInManagement,longitude,latitude
Fusion,4.0,2022-05-23T00:00:00,5,10,5,0.668751,51.543698
Rowlands Pharmacy,,1901-01-01T00:00:00,,,,0.668751,51.543698
S And J News,5.0,2021-11-08T00:00:00,0,0,5,0.507281,51.3858478
Vaperizzo,5.0,2016-01-14T00:00:00,5,5,5,0.506795,51.385371
Legends,5.0,2022-01-16T00:00:00,0,0,0,0.5068365,51.3853607
Essex Wildlife Trust Ltd,5.0,2022-05-17T00:00:00,5,5,0,0.970974,51.834589
Oak Tree Market,4.0,2021-11-16T00:00:00,0,10,0,0.668751,51.543698
Cumin Club,5.0,2022-02-16T00:00:00,5,5,5,0.507224,51.385857
Meadow Pre-School,5.0,2015-06-19T00:00:00,0,0,0,0.500980973243713,51.3797035217285
Manuels Continental Bakery & Deli,4.0,2021-06-04T00:00:00,0,10,10,0.260054,51.140773
P & D News,3.0,2013-10-25T00:00:00,10,5,10,0.260054,51.140773
Best Health Food Shop Ltd,5.0,2017-11-07T00:00:00,0,0,0,0.260053992271423,51.1407737731934
Shell Waitrose St Johns,5.0,2021-01-19T00:00:00,0,0,0,0.260093,51.140691
St Marks School Breakfast Club,5.0,2008-09-30T00:00:00,0,0,0,0.239937,51.120646
Discovery Cove A.S.C,4.0,2017-10-31T00:00:00,10,10,0,1.177435,52.029991
Vertas (Eats Catering),5.0,2019-01-08T00:00:00,5,5,0,1.177435,52.029991
The Wholemeal Sandwich Company,,1901-01-01T00:00:00,,,,0.5157349,51.3945689
Conkers Breakfast And After School Clubs,5.0,2022-01-06T00:00:00,0,0,0,0.671113014221191,51.5463714599609
The Good Intent,4.0,2015-08-18T00:00:00,5,10,5,0.5039021,51.3826803
Play Place After School Club,4.0,2020-01-09T00:00:00,0,10,5,0.239937,51.120646
Chalkwell Hall Infants And Juniors School,5.0,2022-05-04T00:00:00,5,0,0,0.671029,51.546398
St John's C E Primary School Early Bird Breakfast Club,5.0,2017-09-19T00:00:00,0,0,0,0.268003,51.148947
Cheeky Clucker,5.0,2021-04-14T00:00:00,5,5,5,0.5070268,51.3860181
Medway News,,1901-01-01T00:00:00,,,,0.5158007,51.3947203
Als & Sals LTD,,1901-01-01T00:00:00,,,,0.5158007,51.3947203
St Johns C Of E Primary School,5.0,2021-07-19T00:00:00,0,0,0,0.268003,51.148947
Esso,5.0,2021-08-17T00:00:00,5,5,5,0.089384,50.969233
Macdonalds Restaurants Ltd,4.0,2021-08-17T00:00:00,5,10,5,0.089384,50.969233
Mandy's Burger Van,3.0,2021-08-11T00:00:00,5,10,10,0.089383,50.969232
Oliver's,4.0,2022-05-30T00:00:00,0,5,10,0.5070624,51.385935
Barney's Playbarn (Sussex),5.0,2021-12-09T00:00:00,5,5,5,0.089383,50.969232
BP M&S Simply Food,5.0,2019-11-26T00:00:00,0,0,0,0.260053992271423,51.1407737731934
St Marks Primary School,5.0,2021-04-01T00:00:00,0,5,5,0.239937,51.120646
Troya,5.0,2021-12-29T00:00:00,0,5,0,0.6676867,51.5432848
The Co-Operative Food,5.0,2022-06-08T00:00:00,0,0,0,0.667645990848541,51.5432929992676
Pippas Group,,1901-01-01T00:00:00,,,,0.00147,50.879956
The Shuffle House,5.0,2022-01-25T00:00:00,0,5,5,0.260408,51.141584
Saint Johns Yard,5.0,2022-07-04T00:00:00,0,5,0,0.260408,51.141585
Caterlink Ltd At St Margarets At Troy Town,,1901-01-01T00:00:00,,,,0.5046113,51.3839382
St Ediths Court,5.0,2021-09-17T00:00:00,5,5,5,0.666093,51.541897
Saplings,5.0,2020-02-06T00:00:00,5,5,0,0.342258006334305,51.2234535217285
Crossways Community,5.0,2012-09-19T00:00:00,0,0,0,0.258408,51.139564
The Beehive Tea Rooms,5.0,2020-03-02T00:00:00,5,5,5,0.706892,51.581433
Pells Church Of England Primary School,5.0,2016-01-07T00:00:00,5,5,5,0.001471,50.879956
Leigh Road Cafe,5.0,2021-01-21T00:00:00,0,5,0,0.6678,51.543702
La Sirena Restaurant,5.0,2022-01-06T00:00:00,5,5,5,0.6678,51.543702
Leigh Tandoori Restaurant,4.0,2022-06-27T00:00:00,10,0,10,0.6678,51.543702
Crowborough Rugby Football Club Ltd,4.0,2021-02-26T00:00:00,5,5,10,0.181801,51.062919
R&A Convenience Store,,1901-01-01T00:00:00,,,,0.6678,51.543702
SMOQE Ltd,5.0,2021-05-13T00:00:00,5,5,5,0.5067474,51.3863609
Living Planet Distribution,5.0,2020-09-03T00:00:00,5,5,5,0.0872370004653931,50.9675216674805
The Golden Lion,5.0,2021-11-08T00:00:00,0,0,0,0.5069659948349,51.386646270752
Wildwood Vineyard Ltd,5.0,2019-09-18T00:00:00,5,5,5,0.2095659,51.0908743
Tony Lorenzo Patisserie & Deli,5.0,2021-12-06T00:00:00,0,0,0,0.5069659948349,51.386646270752
Galitos,4.0,2022-07-26T00:00:00,,,,0.259832,51.141497
Junahki Indian Restaurant,5.0,2022-06-23T00:00:00,5,5,5,0.259832,51.141497
Elle's Bakery LTD,5.0,2021-08-18T00:00:00,5,5,5,0.513409018516541,51.3930625915527
The Herb Place,5.0,2017-09-12T00:00:00,0,0,0,0.51341301202774,51.3930892944336
Hale Court,5.0,2019-12-02T00:00:00,0,0,0,0.258408,51.139563
Sunshine Day Nursery,5.0,2021-10-18T00:00:00,0,0,0,0.675261,51.551401
Shozna,5.0,2022-03-18T00:00:00,5,5,0,0.5028845,51.3828523
The Skinners School,5.0,2022-09-06T00:00:00,5,0,0,0.261074,51.142912
Market West Coffee Ltd,5.0,2021-09-28T00:00:00,5,5,5,0.7069795,51.5822007
Little Cottage Nursery,4.0,2021-06-17T00:00:00,0,10,10,0.2596117,51.1414533
Odell's,5.0,2020-07-23T00:00:00,5,0,5,0.7072609,51.5823202
Bubble Garden Leigh,,1901-01-01T00:00:00,,,,0.666878,51.5432672
Boars Head Inn,4.0,2020-02-18T00:00:00,5,10,5,0.191732,51.073427
Even Flow,5.0,2020-09-04T00:00:00,0,0,0,0.2597984,51.1417645
"T,s Ices",5.0,2021-03-11T00:00:00,5,5,5,0.6679808,51.5443664
OK But First Coffee,4.0,2021-03-18T00:00:00,0,10,0,0.666634,51.54326
Food By John Lawson,5.0,2021-06-17T00:00:00,0,5,5,0.666634,51.543261
Snug Cafe & Bar,5.0,2019-05-21T00:00:00,5,5,5,0.666634,51.543261
Milly's Deli,5.0,2021-06-09T00:00:00,0,5,5,0.666634,51.543261
Rochester Country Market,,1901-01-01T00:00:00,,,,0.5070973,51.3871691
The Square Coffee Co,4.0,2021-12-21T00:00:00,5,5,10,0.7069656,51.5824529
Thai Four Two,5.0,2022-02-16T00:00:00,5,5,5,0.5064652,51.3866591
Powdermill Food & Wine,5.0,2011-08-15T00:00:00,5,5,5,0.2719554,51.1540838
ABC Rainbow Nursery,5.0,2021-02-05T00:00:00,0,0,0,0.679107,51.555477
Cult Coffee And Tattoos,4.0,2019-07-24T00:00:00,5,0,10,0.6664736,51.5432585
Woodfield Wine Stores,3.0,2021-12-29T00:00:00,5,10,10,0.667084,51.543304
The Hurstwood,5.0,2020-07-27T00:00:00,5,5,5,0.129139,51.010694
Ru's Bubble Waffles,4.0,2022-05-12T00:00:00,5,5,10,0.6668131,51.5436375
Birdwood Bakery,5.0,2020-11-24T00:00:00,5,0,0,0.666772,51.543635
Vino Vero,4.0,2022-03-22T00:00:00,5,0,10,0.666634,51.543261
St Matthews C Of E School,5.0,2022-07-05T00:00:00,0,0,0,0.271068006753922,51.1534118652344
Fayre Game,4.0,2022-08-09T00:00:00,5,10,5,0.191168993711472,51.0733032226563
St Augustines Nursery,5.0,2007-03-26T00:00:00,5,5,5,0.259359,51.141767
Tudor Rose,,1901-01-01T00:00:00,,,,0.5260973,51.4062528
Chuck And Blade Burgers,,1901-01-01T00:00:00,,,,0.5064603,51.3869561
The Hidden Well,5.0,2022-02-15T00:00:00,0,0,0,0.259832,51.141496
Masonic Lodge,5.0,2016-12-07T00:00:00,0,0,5,0.706892,51.581433
Day Centre,3.0,2019-10-15T00:00:00,5,10,10,0.706039,51.581903
Herne Junior School,5.0,2022-01-14T00:00:00,5,5,5,0.163911,51.04594
Regency Spice,5.0,2022-07-21T00:00:00,5,5,5,0.706039,51.581903
Ashdown Primary Breakfast Club,5.0,2020-12-14T00:00:00,5,5,5,0.163911,51.04594
Anchor Inn,2.0,2019-07-30T00:00:00,15,10,10,0.742728,51.617493
Jaspers Community Cafe,5.0,2021-12-06T00:00:00,5,0,0,0.506398022174835,51.387035369873
Richard Watts Charity,5.0,2022-08-31T00:00:00,0,0,0,0.5016504,51.3823614
Genesis Care,5.0,2022-02-23T00:00:00,0,0,0,0.3943629,51.2764551
Austens Of Rochester,5.0,2015-08-19T00:00:00,5,0,5,0.506398,51.387035
Westcliff High Schools Canteen & Sixth Form Cafe,5.0,2022-02-25T00:00:00,5,0,0,0.677301,51.554197
The Granville Arms PH,5.0,2015-08-15T00:00:00,5,5,5,0.5036546,51.3844663
Bright Horizons Kings Hill Day Nursery And Preschool,5.0,2022-03-02T00:00:00,0,0,0,0.391964,51.274123
Costcutters,5.0,2016-08-03T00:00:00,0,5,5,0.742728,51.617493
Peridise,1.0,2022-05-24T00:00:00,15,20,10,0.446872,51.328478
Blue Apple Catering,5.0,2021-09-22T00:00:00,5,0,5,0.394279,51.276459
David Lloyd Leisure,5.0,2021-11-25T00:00:00,5,0,5,0.394279,51.276459
Landport Foodstores,5.0,2020-06-29T00:00:00,0,0,0,0.000237,50.880346
Hadlow Manor Hotel,4.0,2021-06-21T00:00:00,5,10,5,0.352371,51.234986
SIP AT SISU LIMITED,5.0,2019-09-24T00:00:00,0,5,0,0.5163793,51.3970751
Crackle Bread Bakery,5.0,2022-05-23T00:00:00,0,5,0,0.5148179,51.3955857
The Leigh Chippy,5.0,2022-01-06T00:00:00,5,0,5,0.665734,51.543164
Where You Bean,5.0,2022-05-26T00:00:00,0,5,0,0.44791,51.329626
The Schools At Somerhill,5.0,2021-12-03T00:00:00,0,5,5,0.300097,51.182721
West Mersea Bowls Club,5.0,2011-04-18T00:00:00,5,5,5,0.914786,51.783005
Rochester Social Club,5.0,2017-06-27T00:00:00,0,0,0,0.5073779,51.3883057
CJ's Butchers,3.0,2022-06-29T00:00:00,10,10,10,0.6730615,51.5503306
Golden Lion,4.0,2017-05-30T00:00:00,5,10,5,0.706803,51.58309
Upper Crust Bakery,5.0,2021-02-22T00:00:00,5,5,5,0.706803,51.58309
Fish 4 U LTD,5.0,2018-03-26T00:00:00,0,5,5,0.706803,51.58309
Monsoon,5.0,2019-05-10T00:00:00,5,5,5,0.706803,51.58309
Chicken World Rochester,,1901-01-01T00:00:00,,,,0.5060333,51.3870281
Break And Brunch,5.0,2022-06-09T00:00:00,0,5,5,0.665586,51.5431257
The Francomb Grill And Sandwich Co,5.0,2022-02-28T00:00:00,5,0,5,0.514038500085372,51.3949130000122
St Johns Kebab & Pizza,3.0,2021-08-26T00:00:00,10,10,10,0.259675,51.14266
Mister Chef,5.0,2021-12-13T00:00:00,0,5,5,0.259675,51.14266
Coriander Indian Cuisine,5.0,2022-06-24T00:00:00,5,5,5,0.259675,51.14266
Tesco,5.0,2014-02-24T00:00:00,0,0,0,0.259674,51.14266
Sanjay's Cafe,5.0,2019-07-10T00:00:00,0,5,0,0.259674,51.14266
Aaron P Stone's Casino Rooms,5.0,2015-11-19T00:00:00,0,5,0,0.506681025028229,51.3877487182617
Rochford Takeaway,,1901-01-01T00:00:00,,,,0.705863853765416,51.5822722222065
Cathedral Pie House,4.0,2021-10-29T00:00:00,0,10,10,0.505938,51.387054
Natural Health,5.0,2020-01-03T00:00:00,0,5,0,0.705622,51.582173
Rochford Womens Institute,5.0,2020-02-05T00:00:00,5,5,5,0.705622,51.582173
West Street Cafe,5.0,2021-04-26T00:00:00,5,5,5,0.705622,51.582173
Elysium Refll,,1901-01-01T00:00:00,,,,0.705622,51.582173
Rochford Pharmacy,,1901-01-01T00:00:00,,,,0.705622,51.582173
Timbo House,5.0,2019-03-21T00:00:00,5,5,5,0.705622,51.582173
Thamesbreeze Restaurant,5.0,2021-11-16T00:00:00,5,5,0,0.66583,51.543558
Jims Joint,5.0,2021-01-25T00:00:00,5,5,5,0.665829,51.543557
Medway Yacht Club,,1901-01-01T00:00:00,,,,0.531983017921448,51.4127998352051
Medway Council Eastgate House,5.0,2019-04-24T00:00:00,0,0,0,0.5061163,51.387411
Battle Sector X,5.0,2021-10-16T00:00:00,0,0,5,0.5174781,51.3987131
Holland And Barrett,5.0,2016-05-23T00:00:00,5,0,5,0.505896,51.387055
Home Kitchen,5.0,2019-01-29T00:00:00,0,0,5,0.907050013542175,51.7763519287109
Gleadell Meats,5.0,2018-02-13T00:00:00,0,5,5,0.705697,51.582459
Miss Twinkleton's Fine Coffee House,5.0,2019-10-31T00:00:00,0,0,0,0.5061163,51.387411
Martin McColl Ltd,4.0,2020-06-29T00:00:00,0,10,5,0.705697,51.582459
Boars Head Golf Centre Ltd,4.0,2019-09-26T00:00:00,5,10,5,0.186393,51.069507
Castle Lake Brewers Fayre,5.0,2021-06-11T00:00:00,0,5,0,0.42427,51.306833
St Johns Fish Bar,5.0,2020-09-22T00:00:00,5,5,5,0.260779,51.144204
Nickleby Lodge,5.0,2015-01-07T00:00:00,0,0,0,0.5002947,51.381885
Goldex Investments Ltd T/a Costa Coffee,5.0,2021-11-11T00:00:00,0,0,0,0.260779,51.144203
MST Service Ltd,5.0,2022-03-30T00:00:00,5,5,5,0.186393,51.069507
Cellar Wine Bar Ltd,5.0,2021-11-26T00:00:00,5,5,5,0.6650025,51.5430131
Cheese&,4.0,2021-11-26T00:00:00,5,10,5,0.6650025,51.5430131
Morleys Bakery,3.0,2020-03-16T00:00:00,5,10,10,0.505994,51.387539
Martins,5.0,2022-07-05T00:00:00,0,5,5,0.705697,51.582459
Ringles Cross Hotel,5.0,2021-11-24T00:00:00,5,5,5,0.100917,50.983352
Egg Bros Ltd,4.0,2022-06-28T00:00:00,0,0,10,0.6650761,51.5430384
Flour And Spoon At Artisan Market,4.0,2021-11-26T00:00:00,5,5,10,0.6649304,51.5430147
Becky's Butchers,5.0,2022-03-17T00:00:00,0,5,0,1.03817,51.901296
Dough Yo's,4.0,2021-11-26T00:00:00,5,10,5,0.6649304,51.5430147
Greggs,5.0,2020-01-24T00:00:00,0,0,0,0.705697,51.582459
The Co-operative Pharmacy,,1901-01-01T00:00:00,,,,0.705697,51.582459
Annas Plants And Flowers,,1901-01-01T00:00:00,,,,0.6649304,51.5430147
Annas Plants And Flowers,2.0,2021-11-26T00:00:00,10,15,10,0.6649304,51.5430147
CJS BUTCHERS,3.0,2021-11-26T00:00:00,5,10,10,0.6649304,51.5430147
Toppers & Toast,1.0,2021-05-24T00:00:00,0,0,20,0.664743006229401,51.5429801940918
Kings Arms,3.0,2020-03-15T00:00:00,10,5,10,0.5249156,51.4062895
Apton Hall Events Ltd,5.0,2018-07-14T00:00:00,0,0,0,0.7264204,51.6028827
Kingston House,5.0,2021-12-06T00:00:00,5,5,5,0.666894,51.545233
Freight House,5.0,2018-02-21T00:00:00,5,5,5,0.704547,51.58182
The Rochford Hotel,5.0,2020-01-22T00:00:00,0,5,5,0.704547,51.58182
Featherblade Ltd,4.0,2021-12-03T00:00:00,5,10,5,0.6646588,51.5428143
Main Kitchen,5.0,2021-07-15T00:00:00,5,5,5,0.1719896,51.0554999
Butterfly House,5.0,2022-03-01T00:00:00,0,0,0,0.6787053,51.5567675
Moat House Christian Bookshop Ltd,5.0,2021-11-08T00:00:00,0,0,0,0.5052328,51.3871785
Even Flow,5.0,2021-06-03T00:00:00,0,0,0,0.259662300762385,51.1435480512911
Evolution Gym,5.0,2018-01-18T00:00:00,5,5,5,0.668753,51.547178
Dips Kitchen,,1901-01-01T00:00:00,,,,0.530092,51.4117231
Upnor Sailing Club,5.0,2015-11-18T00:00:00,0,0,0,0.530097007751465,51.411735534668
Freemasons Arms,5.0,2022-03-15T00:00:00,5,5,5,0.436574,51.31943
The Vine,3.0,2021-08-25T00:00:00,10,10,10,0.664809,51.543374
The Regatta Restaurant,4.0,2020-01-08T00:00:00,5,10,5,0.664809,51.543374
Katys Cafe Lounge,,1901-01-01T00:00:00,,,,0.706166,51.583545
Beacon 6th Form Centre,5.0,2022-01-13T00:00:00,5,5,5,0.171964,51.055512
Coelhos,5.0,2022-05-13T00:00:00,0,5,0,0.5286294,51.4103901
Wild Health,4.0,2022-04-28T00:00:00,0,10,0,0.6643655,51.5429736
Compass Group At St Augustines Catholic Primary School,5.0,2020-03-10T00:00:00,0,0,0,0.264754,51.148875
Academy Healthcare,5.0,2022-07-28T00:00:00,5,5,5,0.0969963,50.9795757
Ham Hill Working Mens Club,4.0,2012-02-10T00:00:00,10,5,5,0.436574,51.31943
Pier Hotel,4.0,2019-10-01T00:00:00,10,5,5,0.530501008033752,51.4122657775879
Jumpin Fun,4.0,2022-05-27T00:00:00,10,10,0,0.5150429,51.3971183
Monkey Bizz,5.0,2022-03-06T00:00:00,0,0,0,0.5150429,51.3971183
Eagle Tavern,5.0,2022-01-16T00:00:00,0,0,0,0.5054794,51.3877272
Dementia Cafe,,1901-01-01T00:00:00,,,,0.43582805,51.3190946
Oast Farm Shop & Cafe,5.0,2020-11-02T00:00:00,5,5,5,0.111229,50.99457
Ham Hill Stores,5.0,2020-10-13T00:00:00,5,5,5,0.437724,51.321087
Whiteys Pie And Mash,5.0,2020-09-11T00:00:00,0,0,0,0.776773989200592,51.6521797180176
Grandville Lodge,4.0,2021-09-29T00:00:00,5,10,0,0.662112,51.540899
R & T Raven,5.0,2020-01-14T00:00:00,5,0,0,0.72329,51.60048
Leigh Bagel Bar,5.0,2021-11-09T00:00:00,0,5,0,0.6639276,51.5428846
"King's Rochester, School House",5.0,2022-03-01T00:00:00,0,0,0,0.5041203,51.3865963
Flamers Pizza Ltd,,1901-01-01T00:00:00,,,,0.5156763,51.3979508
Moondance @ City Wall,3.0,2021-05-27T00:00:00,10,10,10,0.5053179,51.387841
Bite Club Supper Ltd,5.0,2021-09-02T00:00:00,5,5,5,0.5053179,51.387841
Fish A Licious,5.0,2022-06-13T00:00:00,0,5,0,0.66785,51.546785
Quaker Meeting House,,1901-01-01T00:00:00,,,,0.666413,51.545397
Herb Lee,,1901-01-01T00:00:00,,,,0.66785,51.546785
Little Cottage Nursery School,5.0,2018-10-19T00:00:00,0,5,5,0.257356,51.14203
The Windmill,5.0,2020-03-04T00:00:00,0,5,0,0.544398009777069,51.4263343811035
Rocks Park Cp School,5.0,2022-05-10T00:00:00,5,5,5,0.08926,50.972814
Two Brewers Public House,5.0,2015-08-03T00:00:00,5,5,5,0.5053315,51.388177
Pilsdon At Malling Community,,1901-01-01T00:00:00,,,,0.408501,51.29258
Co-op,,1901-01-01T00:00:00,,,,0.5070932,51.3899406
Essex Yacht Club,4.0,2017-04-01T00:00:00,5,5,10,0.659188,51.538744
Stavros,2.0,2021-04-01T00:00:00,15,15,10,0.703892,51.582204
Newlands,4.0,2014-08-27T00:00:00,0,0,10,0.5052725,51.3881936
The Marlborough Head,4.0,2019-10-11T00:00:00,0,10,5,0.703892,51.582204
Spa Hotel,5.0,2022-08-15T00:00:00,0,5,0,0.245863,51.130578
Bebek Turkish Restaurant,,1901-01-01T00:00:00,,,,0.703892,51.582204
Subway,5.0,2020-11-25T00:00:00,0,5,0,0.504941,51.387993
The Village Bakery,4.0,2022-02-07T00:00:00,10,5,5,0.339193,51.224008
Fleur De The,5.0,2014-10-16T00:00:00,0,0,0,0.504941,51.387993
Don Vincenzo Restaurant,5.0,2021-10-29T00:00:00,0,5,0,0.504941,51.387993
The Chestnuts - Welcome House,,1901-01-01T00:00:00,,,,0.5009751,51.383822
Heidi (TheStation Wagon),5.0,2021-11-10T00:00:00,0,5,5,1.081357,51.9436345
Travelodge Hotels Limited,5.0,2022-03-01T00:00:00,0,0,0,0.50705897808075,51.3902320861816
Rocks Park School Breakfast Club,5.0,2021-11-10T00:00:00,5,5,5,0.0892710015177727,50.9728050231934
Rochford Community Hub,,1901-01-01T00:00:00,,,,0.706377029418945,51.5844116210938
The City Wall Wine Bar,5.0,2021-10-29T00:00:00,0,0,0,0.50494,51.387992
Costa Coffee,5.0,2021-04-20T00:00:00,0,0,0,0.50705897808075,51.3902320861816
Thai Streetfood,5.0,2020-12-09T00:00:00,0,0,0,0.340499013662338,51.2254753112793
Two Brewers,4.0,2020-10-13T00:00:00,0,10,5,0.340499013662338,51.2254753112793
Wouldham All Saints Church Of England Primary School,5.0,2021-04-22T00:00:00,0,0,0,0.4598101,51.3437831
Victoria's,,1901-01-01T00:00:00,,,,0.5048712,51.3882046
Wouldham Primary School Breakfast Club \& After School Club,5.0,2021-04-22T00:00:00,0,0,5,0.459776014089584,51.3437843322754
The Masonic Centre,5.0,2021-10-06T00:00:00,5,5,5,0.2619,51.147231
Tunbridge Wells Sports Ground Ltd,5.0,2015-06-02T00:00:00,0,0,0,0.261899,51.14723
Malling Town Club,5.0,2009-03-26T00:00:00,0,0,0,0.409655,51.294346
The Phabulous Cafe,5.0,2021-10-19T00:00:00,5,0,0,0.6631042,51.5431102
Rochford Parish Council,,1901-01-01T00:00:00,,,,0.707675993442535,51.5863952636719
St Marks Food Drop In,5.0,2020-02-24T00:00:00,5,0,5,0.707675993442535,51.5863952636719
Eastwood Boulevard Post Office,3.0,2021-05-26T00:00:00,5,10,10,0.671922,51.551774
The Garden House,5.0,2022-07-04T00:00:00,0,5,5,0.5047717,51.3883459
Smallville Nursery Ltd,4.0,2021-05-14T00:00:00,5,10,0,0.4451652,51.3296099
The Victory,4.0,2021-06-22T00:00:00,0,10,5,0.904255,51.775737
McColls,5.0,2021-03-12T00:00:00,0,5,0,0.338498,51.223868
Sainsbury's Supermarkets Ltd,5.0,2019-12-18T00:00:00,5,5,5,0.7036087,51.5825663
Rose's Coffee And Juice,5.0,2022-08-02T00:00:00,5,5,5,0.4096051,51.2945343
News Plus,5.0,2021-06-23T00:00:00,5,5,5,0.169445,51.054749
Pimento Paella,5.0,2018-06-25T00:00:00,0,0,5,0.7061428,51.5851639
Kreshaa Express,4.0,2022-01-13T00:00:00,5,10,5,0.169445,51.054749
Hadlow Superstore,4.0,2020-10-30T00:00:00,0,10,5,0.338498,51.223868
Sir Henry Fermor C E Primary School,5.0,2021-03-26T00:00:00,5,5,5,0.169445,51.054749
Pizza Shack,5.0,2021-03-19T00:00:00,5,5,5,0.408961,51.293982
Hardys Wine Store,,1901-01-01T00:00:00,,,,0.408961,51.293982
Francombs Rochester Limited,4.0,2022-01-05T00:00:00,5,5,10,0.5150855,51.3986933
Lea N Tel's Diner,5.0,2022-09-01T00:00:00,0,5,0,0.5150855,51.3986933
Village Stores,3.0,2021-04-30T00:00:00,10,10,10,0.564604997634888,51.4472999572754
Breakfast Club \& After School Club,5.0,2017-07-06T00:00:00,5,5,0,0.371453,51.256985
Seaside Bakery,,1901-01-01T00:00:00,,,,0.9053452,51.7771494
The Miley Diner,5.0,2020-02-06T00:00:00,5,5,0,0.703594,51.582777
The Swan,5.0,2021-03-26T00:00:00,5,0,5,0.409577,51.294797
Fish Expert,3.0,2022-05-04T00:00:00,10,10,10,0.409578,51.294798
St.Leonard's,4.0,2021-06-30T00:00:00,10,0,5,0.409578,51.294798
The Hungry Guest,5.0,2021-04-30T00:00:00,0,0,5,0.408641,51.293891
Bombay Cuisine,4.0,2022-04-14T00:00:00,10,10,0,0.408641,51.293891
Tesco,5.0,2022-03-07T00:00:00,0,0,0,0.408641,51.293891
Swan Street Pre-School,5.0,2022-01-13T00:00:00,0,5,0,0.409578,51.294798
Devonshire Rooms Pre-School,5.0,2014-10-15T00:00:00,5,5,5,0.44572,51.330571
Costa Coffee,5.0,2020-11-10T00:00:00,0,5,0,0.408641,51.293891
Rochester - Argos Local Fulfilment Centre,,1901-01-01T00:00:00,,,,0.5158517,51.3996709
Cycles UK,,1901-01-01T00:00:00,,,,0.666856,51.547302
Taste Of China,5.0,2022-08-04T00:00:00,0,0,5,0.666856,51.547303
Edme Ltd,,1901-01-01T00:00:00,,,,1.080661,51.944082
Sol Y Sombra,,1901-01-01T00:00:00,,,,0.5045068,51.388679
Pavilion Cafe,5.0,2021-11-23T00:00:00,5,5,0,0.443432,51.328577
Elior UK,5.0,2022-01-07T00:00:00,0,0,0,0.443432,51.328577
Edwards & Ward Ltd At Mereworth Primary School,5.0,2022-02-07T00:00:00,0,0,0,0.371453,51.256985
The Star,4.0,2022-02-22T00:00:00,5,10,5,0.407756,51.293423
Cafe Lodge,4.0,2022-04-04T00:00:00,10,0,10,0.5158517,51.3996709
St Marks Hall,5.0,2021-05-13T00:00:00,5,5,5,0.70305597782135,51.5827255249023
Boots UK Ltd,,1901-01-01T00:00:00,,,,0.408641,51.293891
Rain Grill,5.0,2020-09-08T00:00:00,5,5,5,0.407756,51.293423
Noble House,3.0,2021-12-07T00:00:00,10,10,10,0.440945,51.326336
Weathered And Worn,5.0,2020-10-30T00:00:00,0,0,0,0.336887,51.223181
Snodland Food Assist,5.0,2021-10-19T00:00:00,0,0,0,0.442535996437073,51.3279457092285
Rochford Tennis Club,5.0,2017-08-15T00:00:00,0,0,0,0.701678,51.581625
The Hall Road Kindergarten,5.0,2018-03-23T00:00:00,0,5,0,0.701678,51.581625
Liquid Flair,5.0,2021-05-10T00:00:00,0,0,0,0.661323,51.542455
Harrison Catering Services,5.0,2021-10-08T00:00:00,0,0,0,0.499772012233734,51.384407043457
A.S.W. Staff Canteen,5.0,2022-01-18T00:00:00,0,5,0,0.336887,51.223181
The Farm House,5.0,2021-09-13T00:00:00,5,5,0,0.408641,51.293891
Sweet Expectations,,1901-01-01T00:00:00,,,,0.5044577,51.3890528
Harrison Catering Services Limited,5.0,2021-09-21T00:00:00,0,0,0,0.258264,51.144801
Broadway Grill,5.0,2022-08-17T00:00:00,0,5,5,0.660301,51.541498
Desh,5.0,2021-03-18T00:00:00,0,0,0,0.4084461,51.2943153
The Contract Dining Company Ltd At Hadlow Primary School,5.0,2022-01-31T00:00:00,5,5,0,0.3381,51.224488
Rainbow Out Of School Club,4.0,2021-10-14T00:00:00,5,5,10,0.3381,51.224488
Royal Bank Of Scotland,5.0,2021-11-17T00:00:00,5,5,0,0.679758,51.560418
Barnies Day Nursery,5.0,2022-08-16T00:00:00,0,5,5,0.3381,51.224488
St Katherines School Breakfast  Club,5.0,2022-02-02T00:00:00,5,0,5,0.439273,51.324868
Garrards,5.0,2021-03-31T00:00:00,0,5,0,0.661296010017395,51.5424919128418
Hadlow Kebab And Fish Bar,4.0,2022-06-29T00:00:00,10,5,5,0.336758,51.223157
Joiners Arms,4.0,2021-09-01T00:00:00,5,10,5,0.408501,51.294514
Our Lady Of Lourdes Parish Centre,,1901-01-01T00:00:00,,,,0.663977,51.545174
Lovely,2.0,2021-05-18T00:00:00,5,15,5,0.408501,51.294514
The Squeeze Cafe,4.0,2021-12-09T00:00:00,5,10,0,0.6601814,51.5414677
West Malling Flowers,,1901-01-01T00:00:00,,,,0.4085605,51.2945827
Strawberry Fields Public House,5.0,2021-09-23T00:00:00,5,5,5,0.681759,51.562539
Premier Inn,,1901-01-01T00:00:00,,,,0.681759,51.562539
Boba Boulevard,3.0,2022-04-07T00:00:00,10,10,10,0.6617785,51.5431313
Our Lady Of Lourdes Pre-School,5.0,2021-05-26T00:00:00,0,0,0,0.669014,51.550167
Pad Thai Restaurant,5.0,2021-06-03T00:00:00,5,5,5,0.409352,51.295414
Our Lady Of Lourdes RC Primary School,5.0,2022-05-17T00:00:00,0,0,0,0.669014,51.550167
Compass At Holmesdale Technology College,5.0,2022-03-01T00:00:00,0,0,0,0.438106,51.323957
